timestamp,pod,cpu_millicores,memory_mib
1781120974,shiny-front-csv-advanced-7fb5c8d868-hvn2l,31,178
1781120974,shiny-front-map-9f7867f8b-qj7mb,43,178
1781120974,shiny-front-mc-5b5cbcb55d-95q9w,34,230
1781120974,shiny-front-ml-64cff4d56f-p65qz,33,229
1781120974,spring-backend-5dd6794c78-sqlt2,4,319
1781120980,angular-frontend-6d48cd76f7-wd7c7,0,8
1781120980,db-5979fd8856-l845c,2,44
1781120980,kafka-5ffd476ddd-j6bnm,55,968
1781120980,nginx-proxy-668678f9f-qr5tm,1,2
1781120980,shiny-back-5cf78446cf-kthzx,7,63
1781120980,shiny-back-analytics-64446fcfc6-qggjt,10,102
1781120980,shiny-back-analytics-advanced-5f898f466b-2fm2w,7,63
1781120980,shiny-back-csv-6c55c674fb-j97vn,7,63
1781120980,shiny-back-csv-advanced-67699855b-z5fpk,7,102
1781120980,shiny-back-map-699ffc8d4b-zmts7,6,63
1781120980,shiny-back-mc-dfbdb96b-vnq2d,7,90
1781120980,shiny-back-ml-7bc58d4cb9-nfdzv,7,251
1781120980,shiny-front-74f895754c-2n87p,31,183
1781120980,shiny-front-analytics-659b495dfb-xpscp,109,408
1781120980,shiny-front-analytics-advanced-6d576964d8-tc8mt,23,284
1781120980,shiny-front-csv-5fc46bdd6d-jzn78,34,178
1781120980,shiny-front-csv-advanced-7fb5c8d868-hvn2l,31,178
1781120980,shiny-front-map-9f7867f8b-qj7mb,43,178
1781120980,shiny-front-mc-5b5cbcb55d-95q9w,34,230
1781120980,shiny-front-ml-64cff4d56f-p65qz,33,229
1781120980,spring-backend-5dd6794c78-sqlt2,4,319
1781120986,angular-frontend-6d48cd76f7-wd7c7,0,8
1781120986,db-5979fd8856-l845c,2,44
1781120986,kafka-5ffd476ddd-j6bnm,55,968
1781120986,nginx-proxy-668678f9f-qr5tm,1,2
1781120986,shiny-back-5cf78446cf-kthzx,7,63
1781120986,shiny-back-analytics-64446fcfc6-qggjt,10,102
1781120986,shiny-back-analytics-advanced-5f898f466b-2fm2w,7,63
1781120986,shiny-back-csv-6c55c674fb-j97vn,7,63
1781120986,shiny-back-csv-advanced-67699855b-z5fpk,7,102
1781120986,shiny-back-map-699ffc8d4b-zmts7,6,63
1781120986,shiny-back-mc-dfbdb96b-vnq2d,7,90
1781120986,shiny-back-ml-7bc58d4cb9-nfdzv,7,251
1781120986,shiny-front-74f895754c-2n87p,31,183
1781120986,shiny-front-analytics-659b495dfb-xpscp,109,408
1781120986,shiny-front-analytics-advanced-6d576964d8-tc8mt,23,284
1781120986,shiny-front-csv-5fc46bdd6d-jzn78,34,178
1781120986,shiny-front-csv-advanced-7fb5c8d868-hvn2l,31,178
1781120986,shiny-front-map-9f7867f8b-qj7mb,43,178
1781120986,shiny-front-mc-5b5cbcb55d-95q9w,34,230
1781120986,shiny-front-ml-64cff4d56f-p65qz,33,229
1781120986,spring-backend-5dd6794c78-sqlt2,4,319
1781120991,angular-frontend-6d48cd76f7-wd7c7,3,9
1781120991,db-5979fd8856-l845c,4,44
1781120991,kafka-5ffd476ddd-j6bnm,60,973
1781120991,nginx-proxy-668678f9f-qr5tm,2,2
1781120991,shiny-back-5cf78446cf-kthzx,7,63
1781120991,shiny-back-analytics-64446fcfc6-qggjt,10,102
1781120991,shiny-back-analytics-advanced-5f898f466b-2fm2w,7,63
1781120991,shiny-back-csv-6c55c674fb-j97vn,7,64
1781120991,shiny-back-csv-advanced-67699855b-z5fpk,7,102
1781120991,shiny-back-map-699ffc8d4b-zmts7,7,63
1781120991,shiny-back-mc-dfbdb96b-vnq2d,7,89
1781120991,shiny-back-ml-7bc58d4cb9-nfdzv,7,250
1781120991,shiny-front-74f895754c-2n87p,31,183
1781120991,shiny-front-analytics-659b495dfb-xpscp,110,408
1781120991,shiny-front-analytics-advanced-6d576964d8-tc8mt,23,284
1781120991,shiny-front-csv-5fc46bdd6d-jzn78,35,178
1781120991,shiny-front-csv-advanced-7fb5c8d868-hvn2l,27,178
1781120991,shiny-front-map-9f7867f8b-qj7mb,42,178
1781120991,shiny-front-mc-5b5cbcb55d-95q9w,34,230
1781120991,shiny-front-ml-64cff4d56f-p65qz,34,230
1781120991,spring-backend-5dd6794c78-sqlt2,66,320
1781120998,angular-frontend-6d48cd76f7-wd7c7,3,9
1781120998,db-5979fd8856-l845c,4,44
1781120998,kafka-5ffd476ddd-j6bnm,60,973
1781120998,nginx-proxy-668678f9f-qr5tm,2,2
1781120998,shiny-back-5cf78446cf-kthzx,7,63
1781120998,shiny-back-analytics-64446fcfc6-qggjt,10,102
1781120998,shiny-back-analytics-advanced-5f898f466b-2fm2w,7,63
1781120998,shiny-back-csv-6c55c674fb-j97vn,7,64
1781120998,shiny-back-csv-advanced-67699855b-z5fpk,7,102
1781120998,shiny-back-map-699ffc8d4b-zmts7,7,63
1781120998,shiny-back-mc-dfbdb96b-vnq2d,7,89
1781120998,shiny-back-ml-7bc58d4cb9-nfdzv,7,250
1781120998,shiny-front-74f895754c-2n87p,31,183
1781120998,shiny-front-analytics-659b495dfb-xpscp,110,408
1781120998,shiny-front-analytics-advanced-6d576964d8-tc8mt,23,284
1781120998,shiny-front-csv-5fc46bdd6d-jzn78,35,178
1781120998,shiny-front-csv-advanced-7fb5c8d868-hvn2l,27,178
1781120998,shiny-front-map-9f7867f8b-qj7mb,42,178
1781120998,shiny-front-mc-5b5cbcb55d-95q9w,34,230
1781120998,shiny-front-ml-64cff4d56f-p65qz,34,230
1781120998,spring-backend-5dd6794c78-sqlt2,66,320
1781121003,angular-frontend-6d48cd76f7-wd7c7,9,9
1781121003,db-5979fd8856-l845c,6,44
1781121003,kafka-5ffd476ddd-j6bnm,50,970
1781121003,nginx-proxy-668678f9f-qr5tm,1,2
1781121003,shiny-back-5cf78446cf-kthzx,7,64
1781121003,shiny-back-analytics-64446fcfc6-qggjt,14,102
1781121003,shiny-back-analytics-advanced-5f898f466b-2fm2w,7,63
1781121003,shiny-back-csv-6c55c674fb-j97vn,8,64
1781121003,shiny-back-csv-advanced-67699855b-z5fpk,7,102
1781121003,shiny-back-map-699ffc8d4b-zmts7,7,63
1781121003,shiny-back-mc-dfbdb96b-vnq2d,7,89
1781121003,shiny-back-ml-7bc58d4cb9-nfdzv,7,251
1781121003,shiny-front-74f895754c-2n87p,30,183
1781121003,shiny-front-analytics-659b495dfb-xpscp,110,408
1781121003,shiny-front-analytics-advanced-6d576964d8-tc8mt,23,284
1781121003,shiny-front-csv-5fc46bdd6d-jzn78,34,178
1781121003,shiny-front-csv-advanced-7fb5c8d868-hvn2l,27,178
1781121003,shiny-front-map-9f7867f8b-qj7mb,41,178
1781121003,shiny-front-mc-5b5cbcb55d-95q9w,34,230
1781121003,shiny-front-ml-64cff4d56f-p65qz,33,231
1781121003,spring-backend-5dd6794c78-sqlt2,130,321
1781121009,angular-frontend-6d48cd76f7-wd7c7,9,9
1781121009,db-5979fd8856-l845c,6,44
1781121009,kafka-5ffd476ddd-j6bnm,50,970
1781121009,nginx-proxy-668678f9f-qr5tm,1,2
1781121009,shiny-back-5cf78446cf-kthzx,7,64
1781121009,shiny-back-analytics-64446fcfc6-qggjt,14,102
1781121009,shiny-back-analytics-advanced-5f898f466b-2fm2w,7,63
1781121009,shiny-back-csv-6c55c674fb-j97vn,8,64
1781121009,shiny-back-csv-advanced-67699855b-z5fpk,7,102
1781121009,shiny-back-map-699ffc8d4b-zmts7,7,63
1781121009,shiny-back-mc-dfbdb96b-vnq2d,7,89
1781121009,shiny-back-ml-7bc58d4cb9-nfdzv,7,251
1781121009,shiny-front-74f895754c-2n87p,30,183
1781121009,shiny-front-analytics-659b495dfb-xpscp,110,408
1781121009,shiny-front-analytics-advanced-6d576964d8-tc8mt,23,284
1781121009,shiny-front-csv-5fc46bdd6d-jzn78,34,178
1781121009,shiny-front-csv-advanced-7fb5c8d868-hvn2l,27,178
1781121009,shiny-front-map-9f7867f8b-qj7mb,41,178
1781121009,shiny-front-mc-5b5cbcb55d-95q9w,34,230
1781121009,shiny-front-ml-64cff4d56f-p65qz,33,231
1781121009,spring-backend-5dd6794c78-sqlt2,130,321
1781121015,angular-frontend-6d48cd76f7-wd7c7,9,9
1781121015,db-5979fd8856-l845c,6,44
1781121015,kafka-5ffd476ddd-j6bnm,50,970
1781121015,nginx-proxy-668678f9f-qr5tm,1,2
1781121015,shiny-back-5cf78446cf-kthzx,7,64
1781121015,shiny-back-analytics-64446fcfc6-qggjt,14,102
1781121015,shiny-back-analytics-advanced-5f898f466b-2fm2w,7,63
1781121015,shiny-back-csv-6c55c674fb-j97vn,8,64
1781121015,shiny-back-csv-advanced-67699855b-z5fpk,7,102
1781121015,shiny-back-map-699ffc8d4b-zmts7,7,63
1781121015,shiny-back-mc-dfbdb96b-vnq2d,7,89
1781121015,shiny-back-ml-7bc58d4cb9-nfdzv,7,251
1781121015,shiny-front-74f895754c-2n87p,30,183
1781121015,shiny-front-analytics-659b495dfb-xpscp,110,408
1781121015,shiny-front-analytics-advanced-6d576964d8-tc8mt,23,284
1781121015,shiny-front-csv-5fc46bdd6d-jzn78,34,178
1781121015,shiny-front-csv-advanced-7fb5c8d868-hvn2l,27,178
1781121015,shiny-front-map-9f7867f8b-qj7mb,41,178
1781121015,shiny-front-mc-5b5cbcb55d-95q9w,34,230
1781121015,shiny-front-ml-64cff4d56f-p65qz,33,231
1781121015,spring-backend-5dd6794c78-sqlt2,130,321
1781121020,angular-frontend-6d48cd76f7-wd7c7,11,10
1781121020,db-5979fd8856-l845c,7,44
1781121020,kafka-5ffd476ddd-j6bnm,52,970
1781121020,nginx-proxy-668678f9f-qr5tm,2,2
1781121020,shiny-back-5cf78446cf-kthzx,7,63
1781121020,shiny-back-analytics-64446fcfc6-qggjt,10,102
1781121020,shiny-back-analytics-advanced-5f898f466b-2fm2w,7,64
1781121020,shiny-back-csv-6c55c674fb-j97vn,8,63
1781121020,shiny-back-csv-advanced-67699855b-z5fpk,7,102
1781121020,shiny-back-map-699ffc8d4b-zmts7,7,63
1781121020,shiny-back-mc-dfbdb96b-vnq2d,7,89
1781121020,shiny-back-ml-7bc58d4cb9-nfdzv,7,251
1781121020,shiny-front-74f895754c-2n87p,30,183
1781121020,shiny-front-analytics-659b495dfb-xpscp,106,407
1781121020,shiny-front-analytics-advanced-6d576964d8-tc8mt,23,284
1781121020,shiny-front-csv-5fc46bdd6d-jzn78,34,178
1781121020,shiny-front-csv-advanced-7fb5c8d868-hvn2l,23,178
1781121020,shiny-front-map-9f7867f8b-qj7mb,42,178
1781121020,shiny-front-mc-5b5cbcb55d-95q9w,34,230
1781121020,shiny-front-ml-64cff4d56f-p65qz,34,230
1781121020,spring-backend-5dd6794c78-sqlt2,222,337
1781121026,angular-frontend-6d48cd76f7-wd7c7,11,10
1781121026,db-5979fd8856-l845c,7,44
1781121026,kafka-5ffd476ddd-j6bnm,52,970
1781121026,nginx-proxy-668678f9f-qr5tm,2,2
1781121026,shiny-back-5cf78446cf-kthzx,7,63
1781121026,shiny-back-analytics-64446fcfc6-qggjt,10,102
