timestamp,pod,cpu_millicores,memory_mib
1781129361,angular-frontend-5bcb47ff99-wzt4f,0,8
1781129361,db-7c55cd5598-lwg7z,1,53
1781129361,nginx-proxy-56577655cc-t8qqx,0,2
1781129361,redis-6fcfb5475d-9k4px,6,3
1781129361,shiny-back-5f757895fc-rcp49,1,106
1781129361,shiny-back-analytics-79bb8cff6-wnz6s,1,106
1781129361,shiny-back-analytics-advanced-7c8f5774c6-9lvw5,1,106
1781129361,shiny-back-csv-advanced-bcf4bf9d-vln4k,1,104
1781129361,shiny-back-csv-df7c9968-58p7k,1,106
1781129361,shiny-back-map-8555df7ddb-xxvqv,1,106
1781129361,shiny-back-mc-55685c979d-p7mph,1,106
1781129361,shiny-back-ml-6974d7f8d7-czvjx,1,107
1781129361,shiny-front-98c879f4-lm82w,1,113
1781129361,shiny-front-analytics-746b6bc595-pwwfk,1,181
1781129361,shiny-front-analytics-advanced-7d8f548465-pzbtj,1,189
1781129361,shiny-front-csv-7fd74749f5-h4b9k,1,113
1781129361,shiny-front-csv-advanced-55646d744f-pgjt9,1,113
1781129361,shiny-front-map-f7fbcdc77-zkhbb,1,108
1781129361,shiny-front-mc-7c4bfd44f5-xx42n,1,190
1781129361,shiny-front-ml-74c8cc859d-fdrqw,1,190
1781129361,spring-backend-5445d4848-96v8l,6,445
1781129366,angular-frontend-5bcb47ff99-wzt4f,0,8
1781129366,db-7c55cd5598-lwg7z,1,53
1781129366,nginx-proxy-56577655cc-t8qqx,0,2
1781129366,redis-6fcfb5475d-9k4px,6,3
1781129366,shiny-back-5f757895fc-rcp49,1,106
1781129366,shiny-back-analytics-79bb8cff6-wnz6s,1,106
1781129366,shiny-back-analytics-advanced-7c8f5774c6-9lvw5,1,106
1781129366,shiny-back-csv-advanced-bcf4bf9d-vln4k,1,104
1781129366,shiny-back-csv-df7c9968-58p7k,1,106
1781129366,shiny-back-map-8555df7ddb-xxvqv,1,106
1781129366,shiny-back-mc-55685c979d-p7mph,1,106
1781129366,shiny-back-ml-6974d7f8d7-czvjx,1,107
1781129366,shiny-front-98c879f4-lm82w,1,113
1781129366,shiny-front-analytics-746b6bc595-pwwfk,1,181
1781129366,shiny-front-analytics-advanced-7d8f548465-pzbtj,1,189
1781129366,shiny-front-csv-7fd74749f5-h4b9k,1,113
1781129366,shiny-front-csv-advanced-55646d744f-pgjt9,1,113
1781129366,shiny-front-map-f7fbcdc77-zkhbb,1,108
1781129366,shiny-front-mc-7c4bfd44f5-xx42n,1,190
1781129366,shiny-front-ml-74c8cc859d-fdrqw,1,190
1781129366,spring-backend-5445d4848-96v8l,6,445
1781129372,angular-frontend-5bcb47ff99-wzt4f,0,8
1781129372,db-7c55cd5598-lwg7z,1,53
1781129372,nginx-proxy-56577655cc-t8qqx,0,2
1781129372,redis-6fcfb5475d-9k4px,6,3
1781129372,shiny-back-5f757895fc-rcp49,1,106
1781129372,shiny-back-analytics-79bb8cff6-wnz6s,1,106
1781129372,shiny-back-analytics-advanced-7c8f5774c6-9lvw5,1,106
1781129372,shiny-back-csv-advanced-bcf4bf9d-vln4k,1,104
1781129372,shiny-back-csv-df7c9968-58p7k,1,106
1781129372,shiny-back-map-8555df7ddb-xxvqv,1,106
1781129372,shiny-back-mc-55685c979d-p7mph,1,106
1781129372,shiny-back-ml-6974d7f8d7-czvjx,1,107
1781129372,shiny-front-98c879f4-lm82w,1,113
1781129372,shiny-front-analytics-746b6bc595-pwwfk,1,181
1781129372,shiny-front-analytics-advanced-7d8f548465-pzbtj,1,189
1781129372,shiny-front-csv-7fd74749f5-h4b9k,1,113
1781129372,shiny-front-csv-advanced-55646d744f-pgjt9,1,113
1781129372,shiny-front-map-f7fbcdc77-zkhbb,1,108
1781129372,shiny-front-mc-7c4bfd44f5-xx42n,1,190
1781129372,shiny-front-ml-74c8cc859d-fdrqw,1,190
1781129372,spring-backend-5445d4848-96v8l,6,445
1781129378,angular-frontend-5bcb47ff99-wzt4f,2,8
1781129378,db-7c55cd5598-lwg7z,7,53
1781129378,nginx-proxy-56577655cc-t8qqx,0,2
1781129378,redis-6fcfb5475d-9k4px,6,3
1781129378,shiny-back-5f757895fc-rcp49,1,106
1781129378,shiny-back-analytics-79bb8cff6-wnz6s,1,106
1781129378,shiny-back-analytics-advanced-7c8f5774c6-9lvw5,1,106
1781129378,shiny-back-csv-advanced-bcf4bf9d-vln4k,1,104
1781129378,shiny-back-csv-df7c9968-58p7k,1,106
1781129378,shiny-back-map-8555df7ddb-xxvqv,1,106
1781129378,shiny-back-mc-55685c979d-p7mph,1,106
1781129378,shiny-back-ml-6974d7f8d7-czvjx,1,107
1781129378,shiny-front-98c879f4-lm82w,1,113
1781129378,shiny-front-analytics-746b6bc595-pwwfk,1,181
1781129378,shiny-front-analytics-advanced-7d8f548465-pzbtj,1,189
1781129378,shiny-front-csv-7fd74749f5-h4b9k,1,113
1781129378,shiny-front-csv-advanced-55646d744f-pgjt9,1,113
1781129378,shiny-front-map-f7fbcdc77-zkhbb,1,108
1781129378,shiny-front-mc-7c4bfd44f5-xx42n,1,190
1781129378,shiny-front-ml-74c8cc859d-fdrqw,1,190
1781129378,spring-backend-5445d4848-96v8l,15,446
1781129383,angular-frontend-5bcb47ff99-wzt4f,2,8
1781129383,db-7c55cd5598-lwg7z,7,53
1781129383,nginx-proxy-56577655cc-t8qqx,0,2
1781129383,redis-6fcfb5475d-9k4px,6,3
1781129383,shiny-back-5f757895fc-rcp49,1,106
1781129383,shiny-back-analytics-79bb8cff6-wnz6s,1,106
1781129383,shiny-back-analytics-advanced-7c8f5774c6-9lvw5,1,106
1781129383,shiny-back-csv-advanced-bcf4bf9d-vln4k,1,104
1781129383,shiny-back-csv-df7c9968-58p7k,1,106
1781129383,shiny-back-map-8555df7ddb-xxvqv,1,106
1781129383,shiny-back-mc-55685c979d-p7mph,1,106
1781129383,shiny-back-ml-6974d7f8d7-czvjx,1,107
1781129383,shiny-front-98c879f4-lm82w,1,113
1781129383,shiny-front-analytics-746b6bc595-pwwfk,1,181
1781129383,shiny-front-analytics-advanced-7d8f548465-pzbtj,1,189
1781129383,shiny-front-csv-7fd74749f5-h4b9k,1,113
1781129383,shiny-front-csv-advanced-55646d744f-pgjt9,1,113
1781129383,shiny-front-map-f7fbcdc77-zkhbb,1,108
1781129383,shiny-front-mc-7c4bfd44f5-xx42n,1,190
1781129383,shiny-front-ml-74c8cc859d-fdrqw,1,190
1781129383,spring-backend-5445d4848-96v8l,15,446
1781129389,angular-frontend-5bcb47ff99-wzt4f,8,9
1781129389,db-7c55cd5598-lwg7z,7,53
1781129389,nginx-proxy-56577655cc-t8qqx,0,2
1781129389,redis-6fcfb5475d-9k4px,6,3
1781129389,shiny-back-5f757895fc-rcp49,1,106
1781129389,shiny-back-analytics-79bb8cff6-wnz6s,1,106
1781129389,shiny-back-analytics-advanced-7c8f5774c6-9lvw5,1,106
1781129389,shiny-back-csv-advanced-bcf4bf9d-vln4k,1,104
1781129389,shiny-back-csv-df7c9968-58p7k,1,106
1781129389,shiny-back-map-8555df7ddb-xxvqv,1,106
1781129389,shiny-back-mc-55685c979d-p7mph,1,106
1781129389,shiny-back-ml-6974d7f8d7-czvjx,1,107
1781129389,shiny-front-98c879f4-lm82w,1,113
1781129389,shiny-front-analytics-746b6bc595-pwwfk,1,181
1781129389,shiny-front-analytics-advanced-7d8f548465-pzbtj,1,189
1781129389,shiny-front-csv-7fd74749f5-h4b9k,1,113
1781129389,shiny-front-csv-advanced-55646d744f-pgjt9,1,113
1781129389,shiny-front-map-f7fbcdc77-zkhbb,1,108
1781129389,shiny-front-mc-7c4bfd44f5-xx42n,1,190
1781129389,shiny-front-ml-74c8cc859d-fdrqw,1,190
1781129389,spring-backend-5445d4848-96v8l,81,446
1781129395,angular-frontend-5bcb47ff99-wzt4f,8,9
1781129395,db-7c55cd5598-lwg7z,7,53
1781129395,nginx-proxy-56577655cc-t8qqx,0,2
1781129395,redis-6fcfb5475d-9k4px,6,3
1781129395,shiny-back-5f757895fc-rcp49,1,106
1781129395,shiny-back-analytics-79bb8cff6-wnz6s,1,106
1781129395,shiny-back-analytics-advanced-7c8f5774c6-9lvw5,1,106
1781129395,shiny-back-csv-advanced-bcf4bf9d-vln4k,1,104
1781129395,shiny-back-csv-df7c9968-58p7k,1,106
1781129395,shiny-back-map-8555df7ddb-xxvqv,1,106
1781129395,shiny-back-mc-55685c979d-p7mph,1,106
1781129395,shiny-back-ml-6974d7f8d7-czvjx,1,107
1781129395,shiny-front-98c879f4-lm82w,1,113
1781129395,shiny-front-analytics-746b6bc595-pwwfk,1,181
1781129395,shiny-front-analytics-advanced-7d8f548465-pzbtj,1,189
1781129395,shiny-front-csv-7fd74749f5-h4b9k,1,113
1781129395,shiny-front-csv-advanced-55646d744f-pgjt9,1,113
1781129395,shiny-front-map-f7fbcdc77-zkhbb,1,108
1781129395,shiny-front-mc-7c4bfd44f5-xx42n,1,190
1781129395,shiny-front-ml-74c8cc859d-fdrqw,1,190
1781129395,spring-backend-5445d4848-96v8l,81,446
1781129401,angular-frontend-5bcb47ff99-wzt4f,8,9
1781129401,db-7c55cd5598-lwg7z,7,53
1781129401,nginx-proxy-56577655cc-t8qqx,0,2
1781129401,redis-6fcfb5475d-9k4px,6,3
1781129401,shiny-back-5f757895fc-rcp49,1,106
